3.046	-0.24155070871371065
3.06236	-0.22105374118143487
3.0787199999999997	-0.20183445529575883
3.09508	-0.1834766323576976
3.11144	-0.16574407971549837
3.1277999999999997	-0.1484884447105106
3.14416	-0.13160988140828325
3.16052	-0.11503773298688674
3.1768799999999997	-0.0987200366329255
3.19324	-0.08261745407073343
3.2096	-0.06669997562446092
3.2259599999999997	-0.05094492936471383
3.24232	-0.03532751110948469
3.25868	-0.019829561341352553
3.2750399999999997	-0.00444704532120873
3.2914	0.010831752502154991
3.30776	0.026020351190279956
3.3241199999999997	0.041127699294988204
3.34048	0.0561570668487286
3.35684	0.07111639002517645
3.3731999999999998	0.08601176413615173
3.38956	0.10084550323170478
3.40592	0.11562261435258575
3.4222799999999998	0.13034740940622938
3.43864	0.1450215626514078
3.455	0.15964840710436629
3.47136	0.17423108922488711
3.48772	0.18877084902313318
3.50408	0.20326999945467475
3.52044	0.21773089626357486
3.5368	0.23215447833490122
3.55316	0.24654240540559613
3.56952	0.26089647969599755
3.58588	0.2752174266500624
3.60224	0.2895064708294929
3.6186	0.3037650166652988
3.63496	0.31799363520036994
3.65132	0.332193233673835
3.66768	0.3463648420904914
3.68404	0.36050916480998857
3.7004	0.37462684384008543
3.71676	0.3887185225973311
3.73312	0.4027848186219298
3.74948	0.41682629430722923
3.76584	0.4308434742439716
3.7822	0.4448368484191619
3.79856	0.45880687470985027
3.81492	0.4727539763647601
3.83128	0.48667855809217425
3.84764	0.5005810261105805
3.864	0.5144617376374391
3.88036	0.5283209740805648
3.89672	0.5421590502747925
3.91308	0.5559763382491325
3.92944	0.5697730721352148
3.9458	0.5835495026378601
3.96216	0.5973059379393966
3.97852	0.6110425883601419
3.99488	0.6247596657042458
4.01124	0.6384574285325253
4.0276	0.6521360663373059
4.04396	0.6657957605290817
4.06032	0.6794367307273708
4.07668	0.6930591483187395
4.09304	0.7066631707583864
4.1094	0.7202489868431118
4.12576	0.7338167522798833
4.14212	0.7473666055077777
4.15848	0.7608987107484878
4.17484	0.7744132101614866
4.1912	0.7879102270069861
4.20756	0.8013899057910726
4.22392	0.8148523769868978
4.24028	0.8282977517046175
4.25664	0.8417261585639826
4.273	0.855137717971153
4.28936	0.8685325313152495
4.30572	0.8819107141837508
4.32208	0.8952723782937618
4.33844	0.9086176180446278
4.3548	0.9219465369482869
4.37116	0.9352592392833546
4.38752	0.9485558185208974
4.40388	0.9618363680108569
4.42024	0.9751009805796242
4.4366	0.9883497468381635
4.45296	1.0015827556848058
4.46932	1.0148000944910438
4.48568	1.028001849276274
4.50204	1.041188104716729
4.5184	1.054358944438755
4.53476	1.0675144510667085
4.55112	1.080654706331759
4.56748	1.0937797912942175
4.58384	1.1068897863699811
4.6002	1.1199847716133804
4.61656	1.1330648266930012
4.63292	1.14613003117146
4.64928	1.1591804646068586
4.66564	1.1722162067249513
4.682	1.1852373376852758
4.69836	1.1982439380027796
4.71472	1.2112360890404883
4.73108	1.2242138730777623
4.74744	1.2371773735166627
4.7638	1.2501266751222389
4.78016	1.2630619125891294
4.79652	1.2759702761534228
4.81288	1.2888704320015845
4.82924	1.3017613375955948
4.8456	1.3146382000287111
4.86196	1.3275010840947443
4.87832	1.3403500545139218
4.89468	1.3531851759434537
4.91104	1.3660065130000345
4.9274000000000004	1.3788141303870511
4.94376	1.3916080928789465
4.96012	1.404388465412992
4.9764800000000005	1.4171553131392933
4.99284	1.429908701480759
5.0092	1.4426486962211928
5.0255600000000005	1.4553753634175715
5.04192	1.468088769721561
5.05828	1.4807889822063753
5.0746400000000005	1.4934760685830837
5.091	1.5061500971947024
5.10736	1.5188111371354915
5.1237200000000005	1.531459258082118
5.14008	1.5440945308774214
5.15644	1.5567170270814787
5.1728000000000005	1.5693268194887213
5.18916	1.5819239818275175
5.20552	1.5945085891257293
5.2218800000000005	1.6070807176561612
5.23824	1.6196404450601962
5.2546	1.6321878504517016
5.2709600000000005	1.644723014649206
5.28732	1.657246020026818
5.30368	1.6697569511478163
5.3200400000000005	1.6822558928734508
5.3364	1.6947429347724519
5.35276	1.70721816620253
5.369120000000001	1.7196816804775585
5.38548	1.73213357231655
5.40184	1.7445739391119568
5.418200000000001	1.7570028813798173
5.43456	1.7694205010761945
5.45092	1.7818269065677996
5.467280000000001	1.794222207190934
5.48364	1.8066065122102402
5.5	1.8189799400758797
